iter	Passed	Remaining
3227	25212	17745
3228	25218	17736
3229	25226	17728
3230	25235	17721
3231	25243	17714
3232	25251	17706
3233	25260	17699
3234	25268	17692
3235	25278	17685
3236	25286	17678
3237	25296	17671
3238	25305	17664
3239	25310	17655
3240	25319	17647
3241	25324	17638
3242	25330	17628
3243	25339	17621
3244	25348	17615
3245	25357	17608
3246	25366	17600
3247	25373	17592
3248	25379	17583
3249	25388	17576
3250	25394	17567
3251	25399	17558
3252	25407	17550
3253	25416	17543
3254	25424	17535
3255	25433	17528
3256	25441	17520
3257	25446	17511
3258	25452	17502
3259	25460	17494
3260	25466	17485
3261	25471	17475
3262	25479	17467
3263	25485	17458
3264	25490	17448
3265	25497	17440
3266	25502	17430
3267	25510	17423
3268	25519	17416
3269	25527	17408
3270	25533	17399
3271	25541	17392
3272	25547	17382
3273	25552	17373
3274	25560	17365
3275	25568	17358
3276	25574	17348
3277	25583	17341
3278	25588	17332
3279	25596	17324
3280	25605	17317
3281	25614	17310
3282	25622	17302
3283	25630	17295
3284	25639	17288
3285	25645	17279
3286	25654	17271
3287	25662	17264
3288	25668	17255
3289	25673	17245
3290	25679	17236
3291	25687	17228
3292	25695	17221
3293	25702	17212
3294	25710	17205
3295	25718	17197
3296	25726	17190
3297	25735	17182
3298	25743	17175
3299	25751	17167
3300	25756	17158
3301	25762	17149
3302	25770	17141
3303	25779	17134
3304	25787	17126
3305	25796	17119
3306	25804	17112
3307	25810	17103
3308	25815	17093
3309	25824	17086
3310	25830	17077
3311	25838	17069
3312	25846	17061
3313	25856	17055
3314	25862	17046
3315	25868	17037
3316	25873	17028
3317	25882	17021
3318	25891	17014
3319	25897	17005
3320	25905	16997
3321	25914	16990
3322	25923	16983
3323	25930	16974
3324	25935	16965
3325	25944	16958
3326	25950	16949
3327	25956	16940
3328	25961	16930
3329	25968	16922
3330	25974	16913
3331	25982	16906
3332	25989	16897
3333	25997	16889
3334	26006	16882
3335	26015	16875
3336	26020	16866
3337	26028	16858
3338	26037	16851
3339	26042	16841
3340	26051	16834
3341	26055	16824
3342	26063	16816
3343	26071	16809
3344	26077	16800
3345	26082	16790
3346	26087	16781
3347	26096	16774
3348	26105	16766
3349	26113	16759
3350	26119	16750
3351	26125	16741
3352	26130	16732
3353	26136	16722
3354	26144	16715
3355	26152	16707
3356	26161	16700
3357	26168	16692
3358	26176	16684
3359	26182	16675
3360	26188	16666
3361	26195	16658
3362	26203	16651
3363	26209	16642
3364	26218	16634
3365	26227	16628
3366	26236	16620
3367	26242	16611
3368	26251	16604
3369	26259	16597
3370	26264	16587
3371	26272	16580
3372	26281	16573
3373	26287	16563
3374	26295	16556
3375	26304	16549
3376	26313	16542
3377	26321	16534
3378	26329	16527
3379	26338	16520
3380	26343	16510
3381	26351	16502
3382	26359	16495
3383	26368	16488
3384	26374	16479
3385	26383	16472
3386	26389	16463
3387	26394	16453
3388	26402	16446
3389	26411	16438
3390	26419	16431
3391	26426	16423
3392	26434	16415
3393	26443	16408
3394	26451	16400
3395	26460	16393
3396	26469	16386
3397	26476	16378
3398	26484	16370
3399	26492	16363
3400	26501	16355
3401	26509	16348
3402	26517	16340
3403	26525	16333
3404	26534	16325
3405	26539	16316
3406	26547	16308
3407	26554	16300
3408	26562	16292
3409	26568	16283
3410	26574	16274
3411	26580	16266
3412	26589	16258
3413	26595	16250
3414	26603	16242
3415	26611	16235
3416	26617	16225
3417	26625	16218
3418	26630	16208
3419	26639	16201
3420	26647	16194
3421	26656	16187
3422	26664	16179
3423	26673	16172
3424	26678	16162
3425	26687	16155
3426	26695	16148
3427	26702	16139
3428	26711	16132
3429	26717	16123
3430	26725	16116
3431	26733	16108
3432	26741	16101
3433	26748	16092
3434	26754	16084
3435	26763	16076
3436	26773	16070
3437	26779	16061
3438	26787	16053
3439	26795	16046
3440	26804	16038
3441	26812	16031
3442	26820	16023
3443	26826	16014
3444	26834	16007
3445	26840	15998
3446	26848	15990
3447	26854	15981
3448	26860	15972
3449	26868	15965
3450	26877	15957
3451	26881	15948
3452	26890	15941
3453	26899	15933
3454	26904	15924
3455	26912	15917
3456	26921	15910
3457	26927	15901
3458	26932	15891
3459	26940	15884
3460	26949	15876
3461	26957	15869
3462	26966	15862
3463	26973	15854
3464	26982	15847
3465	26991	15839
3466	27000	15832
3467	27008	15825
3468	27017	15817
3469	27026	15811
3470	27035	15803
3471	27044	15796
3472	27053	15789
3473	27061	15782
3474	27068	15773
3475	27077	15766
3476	27085	15759
3477	27093	15751
3478	27100	15742
3479	27108	15735
3480	27116	15727
3481	27124	15720
3482	27131	15711
3483	27138	15703
3484	27145	15695
3485	27152	15687
3486	27160	15679
3487	27168	15671
3488	27176	15664
3489	27182	15655
3490	27188	15646
3491	27197	15639
3492	27205	15631
3493	27213	15624
3494	27222	15617
3495	27229	15608
3496	27236	15600
3497	27241	15590
3498	27249	15583
3499	27255	15574
3500	27261	15565
3501	27268	15557
3502	27275	15549
3503	27283	15541
3504	27291	15534
3505	27300	15526
3506	27307	15518
3507	27315	15511
3508	27323	15503
3509	27329	15494
3510	27333	15484
3511	27341	15476
3512	27347	15467
3513	27355	15460
3514	27364	15453
3515	27369	15443
3516	27375	15435
3517	27382	15427
3518	27392	15420
3519	27400	15412
3520	27406	15403
3521	27411	15394
3522	27419	15387
3523	27426	15378
3524	27434	15371
3525	27440	15362
3526	27445	15352
3527	27453	15345
3528	27461	15337
3529	27467	15328
3530	27476	15321
3531	27484	15314
3532	27490	15305
3533	27497	15297
3534	27506	15290
3535	27515	15282
3536	27520	15273
3537	27528	15266
3538	27534	15257
3539	27542	15249
3540	27551	15242
3541	27557	15233
3542	27565	15226
3543	27574	15218
3544	27582	15211
3545	27588	15202
3546	27597	15195
3547	27606	15188
3548	27613	15179
3549	27619	15171
3550	27628	15164
3551	27635	15156
3552	27644	15148
3553	27652	15141
3554	27661	15133
3555	27669	15126
3556	27678	15119
3557	27686	15111
3558	27694	15104
3559	27703	15096
3560	27711	15089
3561	27720	15082
3562	27727	15073
3563	27735	15066
3564	27744	15058
3565	27753	15051
3566	27762	15044
3567	27770	15037
3568	27778	15029
3569	27783	15020
3570	27790	15012
3571	27795	15002
3572	27804	14995
3573	27813	14988
3574	27820	14980
3575	27829	14973
3576	27838	14965
3577	27847	14958
3578	27855	14951
3579	27860	14941
3580	27868	14934
3581	27874	14925
3582	27883	14918
3583	27888	14908
3584	27894	14900
3585	27900	14891
3586	27908	14883
3587	27916	14876
3588	27924	14868
3589	27932	14861
3590	27937	14851
3591	27946	14844
3592	27955	14837
3593	27967	14831
3594	27976	14824
3595	27987	14818
3596	27994	14810
3597	28006	14804
3598	28017	14799
3599	28025	14791
3600	28034	14784
3601	28045	14778
3602	28056	14772
3603	28065	14764
3604	28070	14755
3605	28079	14748
3606	28087	14740
3607	28096	14733
3608	28100	14723
3609	28109	14716
3610	28114	14707
3611	28120	14698
3612	28126	14689
3613	28132	14681
3614	28140	14673
3615	28148	14665
3616	28156	14658
3617	28164	14650
3618	28170	14641
3619	28179	14634
3620	28187	14627
3621	28193	14618
3622	28201	14610
3623	28207	14601
3624	28212	14592
3625	28217	14583
3626	28225	14575
3627	28234	14568
3628	28242	14561
3629	28250	14553
3630	28255	14543
3631	28263	14536
3632	28271	14528
3633	28280	14521
3634	28288	14513
3635	28296	14506
3636	28305	14499
3637	28314	14491
3638	28319	14482
3639	28327	14475
3640	28332	14466
3641	28338	14457
3642	28346	14449
3643	28351	14440
3644	28359	14432
3645	28365	14423
3646	28370	14414
3647	28378	14407
3648	28387	14399
3649	28392	14390
3650	28400	14383
3651	28408	14375
3652	28416	14367
3653	28425	14360
3654	28434	14353
3655	28442	14345
3656	28450	14338
3657	28458	14330
3658	28463	14321
3659	28471	14313
3660	28479	14306
3661	28488	14298
3662	28497	14291
3663	28504	14283
3664	28512	14275
3665	28521	14268
3666	28525	14259
3667	28530	14249
3668	28538	14241
3669	28546	14234
3670	28555	14226
3671	28562	14219
3672	28568	14210
3673	28573	14201
3674	28578	14191
3675	28583	14182
3676	28591	14175
3677	28596	14166
3678	28601	14157
3679	28610	14149
3680	28618	14142
3681	28626	14134
3682	28634	14126
3683	28642	14119
3684	28650	14111
3685	28659	14104
3686	28666	14096
3687	28671	14087
3688	28678	14078
3689	28683	14069
3690	28692	14062
3691	28700	14054
3692	28709	14047
3693	28716	14039
3694	28723	14031
3695	28731	14023
3696	28739	14016
3697	28747	14008
3698	28755	14000
3699	28760	13991
3700	28766	13983
3701	28774	13975
3702	28783	13967
3703	28791	13960
3704	28799	13952
3705	28807	13945
3706	28816	13937
3707	28824	13930
3708	28831	13922
3709	28839	13914
3710	28848	13907
3711	28856	13899
3712	28862	13891
3713	28870	13883
3714	28880	13876
3715	28888	13869
3716	28896	13861
3717	28902	13852
3718	28908	13844
3719	28916	13836
3720	28925	13828
3721	28932	13821
3722	28941	13813
3723	28949	13806
3724	28957	13798
3725	28963	13790
3726	28969	13781
3727	28975	13772
3728	28983	13765
3729	28989	13756
3730	28998	13749
3731	29004	13740
3732	29012	13733
3733	29017	13724
3734	29026	13716
3735	29034	13708
3736	29039	13700
3737	29047	13692
3738	29054	13684
3739	29062	13676
3740	29067	13667
3741	29075	13659
3742	29080	13650
3743	29086	13641
3744	29094	13634
3745	29099	13625
3746	29108	13617
3747	29116	13610
3748	29124	13602
3749	29131	13594
3750	29139	13587
3751	29147	13579
3752	29156	13572
3753	29162	13563
3754	29170	13555
3755	29178	13548
3756	29184	13539
3757	29192	13531
3758	29200	13524
3759	29205	13515
3760	29214	13508
3761	29223	13500
3762	29231	13493
3763	29239	13485
3764	29248	13478
3765	29257	13471
3766	29265	13463
3767	29273	13455
3768	29281	13448
3769	29290	13440
3770	29298	13433
3771	29306	13425
3772	29314	13418
3773	29323	13410
3774	29331	13402
3775	29336	13394
3776	29344	13386
3777	29350	13377
3778	29357	13369
3779	29366	13362
3780	29372	13353
3781	29380	13346
3782	29388	13338
3783	29393	13329
3784	29403	13322
3785	29411	13315
3786	29419	13307
3787	29427	13299
3788	29435	13292
3789	29444	13284
3790	29452	13277
3791	29461	13270
3792	29469	13262
3793	29475	13253
3794	29483	13246
3795	29488	13237
3796	29497	13229
3797	29502	13220
3798	29507	13211
3799	29515	13204
3800	29520	13195
3801	29529	13187
3802	29534	13179
3803	29542	13171
3804	29548	13163
3805	29557	13155
3806	29565	13148
3807	29573	13140
3808	29582	13133
3809	29587	13124
3810	29596	13116
3811	29604	13109
3812	29609	13100
3813	29614	13091
3814	29623	13083
3815	29628	13075
3816	29637	13067
3817	29645	13060
3818	29654	13052
3819	29662	13045
3820	29670	13037
3821	29679	13030
3822	29687	13022
3823	29695	13015
3824	29703	13007
3825	29712	13000
3826	29719	12992
3827	29727	12984
3828	29736	12977
3829	29744	12969
3830	29753	12962
3831	29761	12954
3832	29767	12945
3833	29772	12937
3834	29781	12929
3835	29789	12922
3836	29797	12914
3837	29805	12906
3838	29814	12899
3839	29824	12892
3840	29832	12885
3841	29843	12879
3842	29851	12871
3843	29860	12863
3844	29869	12856
3845	29878	12849
3846	29883	12840
3847	29894	12833
3848	29903	12826
3849	29912	12819
3850	29923	12813
3851	29933	12806
3852	29938	12797
3853	29942	12788
3854	29950	12780
3855	29955	12771
3856	29963	12763
3857	29971	12756
3858	29982	12749
3859	29990	12742
3860	29996	12733
3861	30004	12725
3862	30015	12719
3863	30021	12711
3864	30030	12703
3865	30035	12694
3866	30043	12687
3867	30052	12679
3868	30061	12672
3869	30069	12664
3870	30074	12656
3871	30079	12646
3872	30087	12639
3873	30095	12631
3874	30101	12623
3875	30109	12615
3876	30114	12606
3877	30122	12598
3878	30129	12591
3879	30134	12581
3880	30142	12574
3881	30148	12565
3882	30153	12556
3883	30161	12549
3884	30169	12541
3885	30178	12534
3886	30186	12526
3887	30195	12519
3888	30203	12511
3889	30212	12504
3890	30220	12496
3891	30228	12488
3892	30236	12481
3893	30244	12473
3894	30252	12466
3895	30261	12458
3896	30269	12451
3897	30278	12443
3898	30286	12436
3899	30294	12428
3900	30303	12421
3901	30311	12413
3902	30319	12405
3903	30327	12398
3904	30333	12389
3905	30341	12382
3906	30349	12374
3907	30357	12366
3908	30366	12359
3909	30374	12351
3910	30383	12344
3911	30392	12337
3912	30401	12330
3913	30409	12322
3914	30418	12314
3915	30426	12307
3916	30434	12299
3917	30441	12291
3918	30448	12283
3919	30457	12276
3920	30465	12268
3921	30473	12260
3922	30479	12252
3923	30484	12243
3924	30490	12234
3925	30495	12226
3926	30500	12217
3927	30505	12208
3928	30510	12199
3929	30516	12190
3930	30523	12182
3931	30531	12175
3932	30537	12167
3933	30545	12159
3934	30551	12150
3935	30557	12142
3936	30563	12133
3937	30572	12126
3938	30577	12117
3939	30585	12110
3940	30592	12101
3941	30601	12094
3942	30609	12086
3943	30615	12078
3944	30621	12070
3945	30627	12061
3946	30633	12053
3947	30639	12044
3948	30647	12037
3949	30654	12028
3950	30663	12021
3951	30669	12013
3952	30678	12005
3953	30687	11998
3954	30696	11991
3955	30704	11983
3956	30713	11976
3957	30722	11969
3958	30728	11960
3959	30737	11953
3960	30745	11945
3961	30755	11938
3962	30764	11931
3963	30774	11924
3964	30783	11917
3965	30789	11908
3966	30797	11901
3967	30806	11893
3968	30814	11886
3969	30819	11877
3970	30826	11869
3971	30831	11860
3972	30837	11852
3973	30843	11843
3974	30851	11836
3975	30859	11828
3976	30867	11820
3977	30875	11813
3978	30883	11805
3979	30892	11798
3980	30900	11790
3981	30908	11782
3982	30913	11773
3983	30921	11766
3984	30929	11758
3985	30938	11751
3986	30943	11742
3987	30951	11734
3988	30961	11727
3989	30970	11720
3990	30978	11712
3991	30983	11704
3992	30991	11696
3993	31000	11689
3994	31008	11681
3995	31015	11673
3996	31023	11665
3997	31028	11656
3998	31035	11649
3999	31044	11641
4000	31052	11634
4001	31060	11626
4002	31068	11618
4003	31077	11611
4004	31087	11604
4005	31092	11595
4006	31099	11587
4007	31107	11580
4008	31116	11572
4009	31123	11564
4010	31132	11557
4011	31138	11548
4012	31143	11540
4013	31150	11532
4014	31158	11524
4015	31164	11515
4016	31171	11507
4017	31176	11499
4018	31183	11490
4019	31191	11483
4020	31200	11476
4021	31208	11468
4022	31215	11460
4023	31223	11452
4024	31232	11445
4025	31240	11437
4026	31248	11429
4027	31253	11421
4028	31261	11413
4029	31270	11406
4030	31278	11398
4031	31286	11391
4032	31295	11383
4033	31303	11376
4034	31308	11367
4035	31317	11359
4036	31325	11352
4037	31331	11343
4038	31337	11335
4039	31343	11326
4040	31349	11318
4041	31357	11311
4042	31364	11303
4043	31372	11295
4044	31381	11288
4045	31389	11280
4046	31398	11272
4047	31406	11265
4048	31414	11257
4049	31420	11249
4050	31428	11241
4051	31435	11233
4052	31443	11225
4053	31448	11217
4054	31456	11209
4055	31461	11200
4056	31466	11192
4057	31472	11183
4058	31480	11175
4059	31487	11168
4060	31495	11160
4061	31501	11151
4062	31510	11144
4063	31516	11136
4064	31525	11128
4065	31534	11121
4066	31543	11114
4067	31548	11105
4068	31552	11096
4069	31558	11087
4070	31563	11079
4071	31571	11071
4072	31578	11063
4073	31586	11055
4074	31594	11048
4075	31602	11040
4076	31607	11032
4077	31616	11024
4078	31621	11015
4079	31626	11007
4080	31635	10999
4081	31640	10991
4082	31647	10983
4083	31653	10974
4084	31658	10966
4085	31664	10957
4086	31669	10948
4087	31674	10940
4088	31682	10932
4089	31687	10923
4090	31695	10916
4091	31702	10908
4092	31711	10901
4093	31719	10893
4094	31727	10885
4095	31735	10878
4096	31746	10871
4097	31754	10863
4098	31762	10855
4099	31770	10848
4100	31776	10840
4101	31784	10832
4102	31790	10823
4103	31797	10816
4104	31806	10808
4105	31811	10800
4106	31820	10792
4107	31824	10783
4108	31830	10775
4109	31838	10767
4110	31846	10760
4111	31851	10751
4112	31856	10742
4113	31865	10735
4114	31871	10727
4115	31880	10719
4116	31889	10712
4117	31899	10705
4118	31908	10698
4119	31916	10690
4120	31923	10682
4121	31930	10674
4122	31939	10667
4123	31946	10659
4124	31955	10651
4125	31960	10643
4126	31968	10635
4127	31976	10627
4128	31985	10620
4129	31990	10611
4130	31995	10603
4131	32004	10595
4132	32012	10588
4133	32021	10580
4134	32029	10573
4135	32034	10564
4136	32042	10556
4137	32051	10549
4138	32059	10541
4139	32067	10534
4140	32075	10526
4141	32081	10518
4142	32086	10509
4143	32096	10502
4144	32101	10493
4145	32109	10486
4146	32114	10477
4147	32122	10470
4148	32131	10462
4149	32135	10453
4150	32144	10446
4151	32152	10438
4152	32161	10431
4153	32166	10422
4154	32174	10414
4155	32182	10407
4156	32189	10399
4157	32196	10391
4158	32204	10383
4159	32213	10376
4160	32222	10369
4161	32228	10360
4162	32236	10353
4163	32245	10345
4164	32253	10338
4165	32261	10330
4166	32266	10321
4167	32272	10313
4168	32281	10306
4169	32289	10298
4170	32294	10290
4171	32303	10282
4172	32308	10274
4173	32317	10266
4174	32323	10258
4175	32331	10250
4176	32340	10243
4177	32345	10234
4178	32354	10227
4179	32359	10218
4180	32365	10210
4181	32373	10202
4182	32378	10194
4183	32384	10185
4184	32390	10177
4185	32396	10169
4186	32405	10161
4187	32413	10154
4188	32422	10147
4189	32428	10138
4190	32434	10130
4191	32439	10122
4192	32445	10113
4193	32454	10106
4194	32460	10097
4195	32468	10090
4196	32477	10082
4197	32485	10075
4198	32494	10067
4199	32503	10060
4200	32512	10053
4201	32517	10044
4202	32523	10036
4203	32530	10028
4204	32538	10020
4205	32547	10013
4206	32556	10005
4207	32564	9998
4208	32574	9991
4209	32583	9984
4210	32591	9976
4211	32597	9968
4212	32606	9960
4213	32615	9953
4214	32623	9945
4215	32630	9937
4216	32637	9929
4217	32646	9922
4218	32651	9913
4219	32666	9908
4220	32681	9902
4221	32693	9896
4222	32701	9888
4223	32709	9881
4224	32721	9874
4225	32732	9867
4226	32743	9861
4227	32755	9854
4228	32762	9846
4229	32771	9839
4230	32777	9830
4231	32786	9823
4232	32795	9816
4233	32803	9808
4234	32812	9801
4235	32820	9793
4236	32829	9786
4237	32839	9778
4238	32846	9771
4239	32852	9762
4240	32861	9755
4241	32869	9747
4242	32879	9740
4243	32885	9732
4244	32892	9724
4245	32898	9716
4246	32904	9707
4247	32912	9700
4248	32919	9692
4249	32924	9683
4250	32931	9675
4251	32936	9667
4252	32941	9658
4253	32947	9650
4254	32954	9642
4255	32962	9634
4256	32967	9626
4257	32975	9618
4258	32983	9610
4259	32990	9602
4260	32997	9594
4261	33002	9586
4262	33011	9578
4263	33019	9571
4264	33026	9563
4265	33035	9555
4266	33044	9548
4267	33053	9541
4268	33061	9533
4269	33070	9526
4270	33078	9518
4271	33086	9510
4272	33091	9502
4273	33100	9494
4274	33108	9487
4275	33114	9479
4276	33123	9471
4277	33131	9463
4278	33137	9455
4279	33143	9447
4280	33148	9439
4281	33157	9431
4282	33162	9423
4283	33170	9415
4284	33177	9407
4285	33185	9399
4286	33193	9392
4287	33198	9383
4288	33204	9375
4289	33213	9368
4290	33223	9360
4291	33231	9353
4292	33241	9345
4293	33246	9337
4294	33255	9330
4295	33260	9321
4296	33269	9314
4297	33274	9305
4298	33279	9297
4299	33288	9289
4300	33292	9281
4301	33301	9273
4302	33307	9265
4303	33316	9258
4304	33324	9250
4305	33335	9243
4306	33345	9236
4307	33354	9229
4308	33362	9221
4309	33367	9212
4310	33378	9206
4311	33387	9198
4312	33393	9190
4313	33403	9183
4314	33415	9176
4315	33422	9168
4316	33429	9160
4317	33440	9154
4318	33453	9147
4319	33468	9141
4320	33478	9134
4321	33487	9127
4322	33495	9119
4323	33504	9112
4324	33512	9104
4325	33520	9096
4326	33528	9089
4327	33536	9081
4328	33544	9073
4329	33553	9066
4330	33559	9058
4331	33564	9049
4332	33572	9042
4333	33580	9034
4334	33585	9025
4335	33593	9018
4336	33602	9010
4337	33611	9003
4338	33619	8995
4339	33627	8987
4340	33635	8980
4341	33642	8972
4342	33650	8964
4343	33656	8956
4344	33664	8948
4345	33669	8940
4346	33677	8932
4347	33682	8924
4348	33689	8916
4349	33698	8908
4350	33703	8900
4351	33711	8892
4352	33719	8884
4353	33727	8877
4354	33732	8868
4355	33740	8861
4356	33749	8853
4357	33757	8845
4358	33765	8838
4359	33774	8830
4360	33779	8822
4361	33787	8814
4362	33795	8807
4363	33804	8799
4364	33809	8791
4365	33817	8783
4366	33822	8775
4367	33830	8767
4368	33836	8759
4369	33844	8751
4370	33852	8743
4371	33859	8735
4372	33867	8728
4373	33872	8719
4374	33879	8711
4375	33888	8704
4376	33896	8696
4377	33901	8688
4378	33909	8680
4379	33918	8673
4380	33927	8665
4381	33933	8657
4382	33938	8649
4383	33946	8641
4384	33954	8633
4385	33962	8626
4386	33970	8618
4387	33976	8610
4388	33981	8601
4389	33987	8593
4390	33993	8585
4391	33998	8576
4392	34003	8568
4393	34011	8561
4394	34020	8553
4395	34025	8545
4396	34030	8536
4397	34038	8529
4398	34046	8521
4399	34055	8513
4400	34063	8506
4401	34071	8498
4402	34078	8490
4403	34085	8482
4404	34090	8474
4405	34095	8465
4406	34100	8457
4407	34105	8449
4408	34113	8441
4409	34121	8433
4410	34127	8425
4411	34132	8417
4412	34140	8409
4413	34147	8401
4414	34152	8393
4415	34161	8385
4416	34168	8377
4417	34177	8370
4418	34185	8362
4419	34192	8354
4420	34200	8347
4421	34206	8338
4422	34213	8331
4423	34222	8323
4424	34230	8315
4425	34238	8308
4426	34243	8299
4427	34252	8292
4428	34260	8284
4429	34266	8276
4430	34272	8268
4431	34277	8260
4432	34282	8251
4433	34288	8243
4434	34296	8235
4435	34302	8227
4436	34307	8219
4437	34315	8211
4438	34320	8203
4439	34329	8195
4440	34334	8187
4441	34341	8179
4442	34347	8171
4443	34352	8162
4444	34357	8154
4445	34365	8146
4446	34373	8139
4447	34381	8131
4448	34389	8123
4449	34397	8116
4450	34403	8108
4451	34414	8101
4452	34425	8094
4453	34435	8087
4454	34446	8080
4455	34457	8073
4456	34467	8065
4457	34473	8057
4458	34478	8049
4459	34487	8041
4460	34495	8034
4461	34504	8026
4462	34511	8018
4463	34518	8011
4464	34528	8003
4465	34536	7996
4466	34545	7988
4467	34550	7980
4468	34559	7972
4469	34568	7965
4470	34576	7957
4471	34585	7950
4472	34594	7942
4473	34602	7935
4474	34610	7927
4475	34618	7919
4476	34626	7912
4477	34631	7903
4478	34639	7896
4479	34648	7888
4480	34657	7881
4481	34666	7873
4482	34674	7866
4483	34683	7858
4484	34691	7851
4485	34699	7843
4486	34705	7835
4487	34713	7827
4488	34719	7819
4489	34724	7811
4490	34732	7803
4491	34741	7795
4492	34749	7788
4493	34758	7780
4494	34766	7773
4495	34774	7765
4496	34780	7757
4497	34789	7749
4498	34794	7741
4499	34800	7733
4500	34809	7725
4501	34814	7717
4502	34820	7709
4503	34828	7701
4504	34836	7694
4505	34844	7686
4506	34852	7678
4507	34857	7670
4508	34865	7662
4509	34871	7654
4510	34876	7646
4511	34884	7638
4512	34892	7631
4513	34900	7623
4514	34908	7615
4515	34915	7607
4516	34923	7600
4517	34932	7592
4518	34940	7585
4519	34946	7576
4520	34951	7568
4521	34959	7560
4522	34968	7553
4523	34974	7545
4524	34979	7537
4525	34987	7529
4526	34996	7521
4527	35003	7514
4528	35011	7506
4529	35016	7498
4530	35023	7490
4531	35031	7482
4532	35039	7474
4533	35047	7467
4534	35056	7459
4535	35064	7452
4536	35070	7443
4537	35078	7436
4538	35087	7428
4539	35092	7420
4540	35101	7412
4541	35109	7405
4542	35115	7397
4543	35123	7389
4544	35132	7381
4545	35139	7374
4546	35148	7366
4547	35157	7359
4548	35163	7351
4549	35170	7343
4550	35178	7335
4551	35187	7328
4552	35195	7320
4553	35203	7312
4554	35212	7305
4555	35219	7297
4556	35227	7289
4557	35235	7282
4558	35244	7274
4559	35253	7267
4560	35261	7259
4561	35269	7251
4562	35277	7244
4563	35285	7236
4564	35294	7228
4565	35303	7221
4566	35308	7213
4567	35314	7205
4568	35322	7197
4569	35331	7189
4570	35336	7181
4571	35345	7174
4572	35350	7165
4573	35355	7157
4574	35361	7149
4575	35366	7141
4576	35372	7133
4577	35381	7125
4578	35386	7117
4579	35394	7109
4580	35399	7101
4581	35408	7094
4582	35416	7086
4583	35425	7078
4584	35433	7071
4585	35439	7063
4586	35447	7055
4587	35456	7047
4588	35464	7040
4589	35469	7032
4590	35477	7024
4591	35486	7016
4592	35491	7008
4593	35500	7001
4594	35506	6993
4595	35512	6985
4596	35519	6977
4597	35525	6969
4598	35530	6960
4599	35538	6953
4600	35545	6945
4601	35553	6937
4602	35558	6929
4603	35567	6921
4604	35576	6914
4605	35584	6906
4606	35592	6899
4607	35598	6891
4608	35607	6883
4609	35615	6875
4610	35624	6868
4611	35633	6860
4612	35639	6852
4613	35648	6845
4614	35652	6837
4615	35658	6828
4616	35667	6821
4617	35676	6813
4618	35688	6806
4619	35702	6800
4620	35714	6793
4621	35726	6786
4622	35737	6779
4623	35745	6771
4624	35755	6764
4625	35764	6756
4626	35771	6749
4627	35783	6742
4628	35791	6734
4629	35801	6727
4630	35810	6719
4631	35816	6711
4632	35825	6704
4633	35834	6696
4634	35839	6688
4635	35846	6680
4636	35851	6672
4637	35858	6664
4638	35863	6656
4639	35872	6648
4640	35878	6640
4641	35886	6633
4642	35894	6625
4643	35900	6617
4644	35908	6609
4645	35914	6601
4646	35922	6593
4647	35930	6586
4648	35938	6578
4649	35947	6570
4650	35956	6563
4651	35964	6555
4652	35972	6548
4653	35979	6540
4654	35985	6532
4655	35993	6524
4656	36001	6516
4657	36009	6509
4658	36017	6501
4659	36025	6493
4660	36034	6486
4661	36043	6478
4662	36049	6470
4663	36055	6462
4664	36064	6455
4665	36071	6447
4666	36080	6439
4667	36086	6431
4668	36095	6424
4669	36104	6416
4670	36112	6409
4671	36119	6401
4672	36128	6393
4673	36136	6386
4674	36144	6378
4675	36152	6370
4676	36157	6362
4677	36163	6354
4678	36171	6346
4679	36177	6338
4680	36182	6330
4681	36188	6322
4682	36196	6314
4683	36205	6307
4684	36211	6299
4685	36219	6291
4686	36227	6283
4687	36232	6275
4688	36239	6267
4689	36248	6260
4690	36258	6252
4691	36264	6245
4692	36274	6237
4693	36283	6230
4694	36288	6222
4695	36297	6214
4696	36303	6206
4697	36311	6198
4698	36319	6191
4699	36324	6182
4700	36329	6174
4701	36338	6167
4702	36345	6159
4703	36350	6151
4704	36355	6142
4705	36363	6135
4706	36368	6127
4707	36377	6119
4708	36384	6111
4709	36390	6103
4710	36396	6095
4711	36402	6087
4712	36408	6079
4713	36416	6071
4714	36425	6064
4715	36433	6056
4716	36442	6049
4717	36450	6041
4718	36456	6033
4719	36465	6026
4720	36470	6017
4721	36479	6010
4722	36486	6002
4723	36495	5994
4724	36501	5987
4725	36507	5978
4726	36517	5971
4727	36523	5963
4728	36532	5956
4729	36538	5948
4730	36544	5940
4731	36553	5932
4732	36559	5924
4733	36567	5916
4734	36573	5908
4735	36579	5900
4736	36585	5892
4737	36594	5885
4738	36602	5877
4739	36611	5870
4740	36620	5862
4741	36628	5854
4742	36636	5847
4743	36644	5839
4744	36649	5831
4745	36657	5823
4746	36666	5816
4747	36674	5808
4748	36683	5801
4749	36691	5793
4750	36699	5785
4751	36708	5778
4752	36717	5770
4753	36724	5762
4754	36729	5754
4755	36737	5747
4756	36746	5739
4757	36751	5731
4758	36757	5723
4759	36765	5715
4760	36770	5707
4761	36776	5699
4762	36782	5691
4763	36790	5683
4764	36796	5675
4765	36802	5667
4766	36810	5660
4767	36816	5652
4768	36825	5644
4769	36831	5636
4770	36840	5629
4771	36850	5621
4772	36859	5614
4773	36868	5606
4774	36876	5599
4775	36885	5591
4776	36895	5584
4777	36904	5576
4778	36913	5569
4779	36923	5561
4780	36933	5554
