iter	RMSE
3226	29861226.15
3227	29861221.86
3228	29861220.43
3229	29861216.14
3230	29861214.71
3231	29861211.85
3232	29860975.9
3233	29860927.27
3234	29860453.92
3235	29860451.06
3236	29860451.06
3237	29854725.91
3238	29854701.59
3239	29847574.72
3240	29847533.23
3241	29847511.76
3242	29847481.72
3243	29844910.64
3244	29844907.78
3245	29844903.49
3246	29844850.55
3247	29842367.96
3248	29842325.03
3249	29842322.17
3250	29842320.74
3251	29842276.38
3252	29835066.38
3253	29835000.54
3254	29829200.36
3255	29829193.2
3256	29828816.69
3257	29828813.83
3258	29828809.53
3259	29824550.23
3260	29820039.72
3261	29820038.29
3262	29820033.99
3263	29819571.45
3264	29819567.15
3265	29819562.86
3266	29819539.94
3267	29819535.65
3268	29819421.08
3269	29819418.22
3270	29819415.36
3271	29819413.92
3272	29819408.2
3273	29819402.47
3274	29819399.6
3275	29819401.03
3276	29818722.24
3277	29818700.76
3278	29818697.89
3279	29818695.03
3280	29818690.73
3281	29818306.93
3282	29818304.07
3283	29818222.44
3284	29818218.14
3285	29818216.71
3286	29818215.28
3287	29818209.55
3288	29818206.68
3289	29817900.21
3290	29817079.6
3291	29814385.58
3292	29814382.72
3293	29814371.26
3294	29814371.26
3295	29814369.83
3296	29814369.83
3297	29814366.96
3298	29814364.1
3299	29814362.67
3300	29812430.45
3301	29812429.01
3302	29812426.15
3303	29812421.85
3304	29812290.07
3305	29812288.64
3306	29812274.32
3307	29812274.32
3308	29812271.45
3309	29812245.67
3310	29812244.23
3311	29812241.37
3312	29810492.37
3313	29810492.37
3314	29807683.15
3315	29807680.29
3316	29806080.02
3317	29806081.45
3318	29806080.02
3319	29806078.59
3320	29805915.26
3321	29805913.83
3322	29805912.39
3323	29805912.39
3324	29805909.53
3325	29805879.44
3326	29805700.35
3327	29803635.75
3328	29803634.32
3329	29803627.16
3330	29803621.43
3331	29803575.58
3332	29803495.34
3333	29803495.34
3334	29803493.91
3335	29803493.91
3336	29803456.65
3337	29803456.65
3338	29803440.89
3339	29803436.59
3340	29803436.59
3341	29803432.29
3342	29803428
3343	29803256.06
3344	29802698.68
3345	29802698.68
3346	29802697.25
3347	29802678.62
3348	29802675.76
3349	29802671.46
3350	29802667.16
3351	29802657.13
3352	29802651.4
3353	29801186.99
3354	29801188.42
3355	29801136.84
3356	29801138.27
3357	29801131.1
3358	29800941.96
3359	29800939.09
3360	29800939.09
3361	29800080.75
3362	29799576.34
3363	29799576.34
3364	29799351.36
3365	29799352.79
3366	29795322.89
3367	29795320.03
3368	29795278.46
3369	29795059.18
3370	29794867.13
3371	29794857.1
3372	29794854.23
3373	29794467.26
3374	29794465.82
3375	29794464.39
3376	29794464.39
3377	29794461.52
3378	29794460.09
3379	29792371.78
3380	29792199.78
3381	29792191.18
3382	29792189.74
3383	29792184.01
3384	29792179.71
3385	29792112.34
3386	29792110.91
3387	29792110.91
3388	29792109.47
3389	29792109.47
3390	29792106.61
3391	29792103.74
3392	29792102.31
3393	29792102.31
3394	29785756.15
3395	29785756.15
3396	29785754.71
3397	29785298.81
3398	29775221.15
3399	29775119.32
3400	29775100.68
3401	29775100.68
3402	29774957.26
3403	29774957.26
3404	29774955.82
3405	29774954.39
3406	29774950.09
3407	29774941.48
3408	29774907.06
3409	29774905.63
3410	29774897.02
3411	29774898.46
3412	29774897.02
3413	29774895.59
3414	29774897.02
3415	29774892.72
3416	29774204.3
3417	29774202.87
3418	29774181.35
3419	29774181.35
3420	29773138.66
3421	29773137.22
3422	29773117.14
3423	29770809.31
3424	29770792.09
3425	29770792.09
3426	29770793.53
3427	29769792.31
3428	29769788.01
3429	29769783.7
3430	29769775.1
3431	29769772.23
3432	29769762.19
3433	29769762.19
3434	29769760.75
3435	29765840.18
3436	29765825.84
3437	29765821.53
3438	29765820.1
3439	29765629.29
3440	29765619.25
3441	29765617.82
3442	29765286.41
3443	29765286.41
3444	29765161.6
3445	29765158.73
3446	29765161.6
3447	29763998.07
3448	29763993.76
3449	29763985.16
3450	29763966.5
3451	29763602.09
3452	29763600.65
3453	29763597.78
3454	29763597.78
3455	29763597.78
3456	29763590.61
3457	29763592.04
3458	29763593.48
3459	29763592.04
3460	29762343.8
3461	29762316.54
3462	29762316.54
3463	29762315.1
3464	29762313.67
3465	29762307.93
3466	29762306.49
3467	29750530.24
3468	29750530.24
3469	29739177.23
3470	29724623.58
3471	29724616.4
3472	29724616.4
3473	29724613.53
3474	29724603.47
3475	29724571.87
3476	29724570.43
3477	29724558.94
3478	29724553.19
3479	29724553.19
3480	29724546.01
3481	29724540.26
3482	29722247.33
3483	29722247.33
3484	29722247.33
3485	29722245.89
3486	29722237.27
3487	29722231.53
3488	29722067.74
3489	29718908.19
3490	29718603.56
3491	29718583.45
3492	29718560.46
3493	29718559.02
3494	29718557.58
3495	29718551.83
3496	29718551.83
3497	29718477.12
3498	29718472.8
3499	29718472.8
3500	29717560.35
3501	29717560.35
3502	29717554.6
3503	29710137.55
3504	29710131.8
3505	29710093
3506	29710091.56
3507	29710082.93
3508	29710067.12
3509	29710067.12
3510	29709886.02
3511	29708996.3
3512	29708990.55
3513	29708987.68
3514	29708064.87
3515	29708023.19
3516	29708021.75
3517	29708018.88
3518	29708020.31
3519	29708010.25
3520	29686557.68
3521	29686505.9
3522	29686501.58
3523	29686501.58
3524	29686501.58
3525	29683964.03
3526	29683955.4
3527	29677488.27
3528	29677485.39
3529	29677468.13
3530	29674852.1
3531	29674852.1
3532	29674842.03
3533	29674813.25
3534	29674811.81
3535	29674745.61
3536	29674712.51
3537	29674702.44
3538	29674398.8
3539	29674397.36
3540	29674393.05
3541	29674391.61
3542	29674390.17
3543	29674390.17
3544	29672634.48
3545	29672633.04
3546	29672633.04
3547	29672631.6
3548	29672614.33
3549	29672612.89
3550	29672612.89
3551	29672610.02
3552	29672610.02
3553	29672538.06
3554	29672535.18
3555	29672535.18
3556	29672532.3
3557	29672532.3
3558	29672527.99
3559	29672527.99
3560	29672097.68
3561	29671799.77
3562	29671694.71
3563	29671647.22
3564	29671647.22
3565	29671641.47
3566	29671641.47
3567	29671523.45
3568	29671522.01
3569	29671480.28
3570	29671477.4
3571	29671393.93
3572	29671393.93
3573	29671392.49
3574	29670439.73
3575	29670438.29
3576	29670426.77
3577	29670428.21
3578	29669951.82
3579	29669953.26
3580	29669911.52
3581	29669910.08
3582	29669902.89
3583	29669904.33
3584	29669901.45
3585	29669836.68
3586	29669810.77
3587	29669797.82
3588	29669758.96
3589	29669717.22
3590	29669717.22
3591	29669678.36
3592	29669676.92
3593	29669655.33
3594	29669571.85
3595	29669472.54
3596	29669462.47
3597	29669462.47
3598	29668503.89
3599	29668184.36
3600	29668182.92
3601	29668181.48
3602	29668157.01
3603	29667533.76
3604	29667486.26
3605	29667470.43
3606	29667456.04
3607	29667453.16
3608	29667450.28
3609	29661113.44
3610	29661110.56
3611	29661110.56
3612	29661107.68
3613	29661101.93
3614	29659876.72
3615	29659862.33
3616	29659860.89
3617	29659859.45
3618	29659595.97
3619	29659594.53
3620	29659590.21
3621	29659590.21
3622	29654150.29
3623	29654150.29
3624	29653811.88
3625	29653762.92
3626	29653764.36
3627	29653760.04
3628	29653667.87
3629	29653660.67
3630	29653656.35
3631	29653656.35
3632	29653483.55
3633	29648399.7
3634	29648396.82
3635	29648192.29
3636	29648030.98
3637	29648028.1
3638	29647705.46
3639	29647705.46
3640	29647463.48
3641	29647460.6
3642	29646988.16
3643	29646963.68
3644	29646963.68
3645	29646959.36
3646	29646952.16
3647	29646952.16
3648	29646950.71
3649	29646933.43
3650	29646900.3
3651	29646809.56
3652	29646809.56
3653	29642947.64
3654	29642486.65
3655	29642469.36
3656	29642470.8
3657	29642450.63
3658	29642388.69
3659	29642104.89
3660	29642103.45
3661	29642100.57
3662	29642100.57
3663	29642097.69
3664	29642076.08
3665	29642073.2
3666	29642068.87
3667	29642067.43
3668	29641828.29
3669	29641774.99
3670	29641774.99
3671	29638727.9
3672	29638580.94
3673	29638570.86
3674	29638563.65
3675	29638563.65
3676	29638560.77
3677	29638559.33
3678	29637236.66
3679	29637236.66
3680	29631030.27
3681	29630799.68
3682	29630778.07
3683	29630769.42
3684	29630766.54
3685	29630750.69
3686	29630737.71
3687	29629414.7
3688	29623079.81
3689	29623078.37
3690	29623075.49
3691	29623072.61
3692	29623043.77
3693	29610199.75
3694	29610196.87
3695	29610192.54
3696	29610191.1
3697	29610186.77
3698	29610185.33
3699	29610185.33
3700	29610183.89
3701	29610172.35
3702	29609084.94
3703	29609082.05
3704	29609079.17
3705	29609073.4
3706	29609067.63
3707	29608884.47
3708	29608880.14
3709	29608881.58
3710	29608878.7
3711	29608875.82
3712	29608808.03
3713	29608200.84
3714	29608200.84
3715	29608197.96
3716	29608197.96
3717	29608196.52
3718	29608133.06
3719	29608111.42
3720	29608108.54
3721	29608107.1
3722	29608108.54
3723	29608108.54
3724	29608092.67
3725	29608088.35
3726	29608088.35
3727	29608078.25
3728	29608075.37
3729	29608043.64
3730	29600690.03
3731	29595418.2
3732	29595415.31
3733	29595409.54
3734	29595027.17
3735	29594113.8
3736	29581961.67
3737	29581740.81
3738	29581736.48
3739	29581733.59
3740	29581733.59
3741	29581726.38
3742	29581698.95
3743	29581525.72
3744	29581524.28
3745	29581524.28
3746	29581522.83
3747	29581521.39
3748	29581517.06
3749	29581514.17
3750	29572861.63
3751	29572860.19
3752	29572844.3
3753	29572367.78
3754	29572337.46
3755	29572323.02
3756	29572321.58
3757	29568364.72
3758	29563994.23
3759	29563991.34
3760	29563982.67
3761	29563326.9
3762	29563324.01
3763	29563049.56
3764	29563042.34
3765	29563016.34
3766	29563013.45
3767	29562321.54
3768	29562315.77
3769	29562312.88
3770	29562305.65
3771	29562302.76
3772	29559855.68
3773	29559857.12
3774	29559847.01
3775	29559240.26
3776	29559159.36
3777	29558886.32
3778	29558884.88
3779	29558881.99
3780	29558766.41
3781	29558764.97
3782	29558476.03
3783	29558471.7
3784	29558470.25
3785	29558400.91
3786	29557548.53
3787	29557548.53
3788	29557545.64
3789	29557532.64
3790	29557408.39
3791	29557405.5
3792	29556681.67
3793	29553091.19
3794	29553089.74
3795	29553086.85
3796	29553062.29
3797	29553053.62
3798	29552484.3
3799	29552482.86
3800	29552477.08
3801	29552475.63
3802	29551821.05
3803	29551821.05
3804	29548669.3
3805	29548643.29
3806	29548633.17
3807	29545826.52
3808	29545825.07
3809	29545595.27
3810	29545592.38
3811	29545589.49
3812	29545495.54
3813	29545492.65
3814	29542250.61
3815	29542249.17
3816	29542221.7
3817	29542211.59
3818	29542207.25
3819	29542205.8
3820	29542201.47
3821	29533833.82
3822	29533832.37
3823	29533830.93
3824	29533830.93
3825	29533828.03
3826	29533738.39
3827	29533719.59
3828	29533680.55
3829	29530652.68
3830	29530652.68
3831	29530646.89
3832	29530644
3833	29530382.27
3834	29530380.82
3835	29530353.34
3836	29530302.73
3837	29530299.84
3838	29530298.39
3839	29530296.95
3840	29530227.54
3841	29530220.31
3842	29530094.5
3843	29530094.5
3844	29530054.01
3845	29530036.66
3846	29529918.08
3847	29529913.74
3848	29529913.74
3849	29529912.29
3850	29529900.72
3851	29529902.17
3852	29529902.17
3853	29529899.28
3854	29529899.28
3855	29529896.39
3856	29529608.61
3857	29529605.72
3858	29529604.27
3859	29529602.83
3860	29529602.83
3861	29529592.71
3862	29529183.46
3863	29529161.76
3864	29529151.64
3865	29529151.64
3866	29529005.58
3867	29529001.24
3868	29528999.8
3869	29529001.24
3870	29525972.89
3871	29524976.39
3872	29524893.95
3873	29524893.95
3874	29524891.05
3875	29524892.5
3876	29524891.05
3877	29524892.5
3878	29524891.05
3879	29524886.71
3880	29524888.16
3881	29524885.27
3882	29524797.04
3883	29524789.81
3884	29524789.81
3885	29524596
3886	29524596
3887	29524596
3888	29524596
3889	29524584.43
3890	29524584.43
3891	29524584.43
3892	29524312.52
3893	29524311.07
3894	29523664.54
3895	29521694.49
3896	29521387.83
3897	29521384.94
3898	29521380.6
3899	29521380.6
3900	29521376.26
3901	29521373.36
3902	29521364.69
3903	29521363.24
3904	29521361.79
3905	29521363.24
3906	29521345.88
3907	29521338.65
3908	29521337.2
3909	29521338.65
3910	29521338.65
3911	29521334.31
3912	29521306.83
3913	29521306.83
3914	29521305.38
3915	29521305.38
3916	29521306.83
3917	29521305.38
3918	29520950.98
3919	29520339.1
3920	29519518.89
3921	29517021.96
3922	29517021.96
3923	29517020.51
3924	29517021.96
3925	29517020.51
3926	29517019.07
3927	29517019.07
3928	29517016.17
3929	29517014.73
3930	29517014.73
3931	29516984.34
3932	29516981.45
3933	29516972.77
3934	29516004.9
3935	29516004.9
3936	29516003.45
3937	29515229.42
3938	29515204.83
3939	29515039.89
3940	29515031.21
3941	29515028.31
3942	29514953.08
3943	29514889.42
3944	29514887.97
3945	29514887.97
3946	29514887.97
3947	29514885.08
3948	29514883.63
3949	29514712.91
3950	29514710.01
3951	29514627.54
3952	29514348.3
3953	29514346.86
3954	29514343.96
3955	29514335.28
3956	29514333.83
3957	29513603.17
3958	29513604.61
3959	29513600.27
3960	29513527.93
3961	29513513.46
3962	29513510.57
3963	29513510.57
3964	29513507.67
3965	29513506.23
3966	29513504.78
3967	29513488.86
3968	29513426.65
3969	29513420.86
3970	29513409.28
3971	29513396.26
3972	29513380.35
3973	29513373.11
3974	29513374.56
3975	29513373.11
3976	29513182.12
3977	29513173.44
3978	29512952.06
3979	29512949.17
3980	29512940.49
3981	29512549.82
3982	29512549.82
3983	29512548.37
3984	29512494.83
3985	29512493.39
3986	29512491.94
3987	29512489.04
3988	29512292.26
3989	29511118.76
3990	29511115.87
3991	29511115.87
3992	29511115.87
3993	29511112.97
3994	29511095.61
3995	29511088.37
3996	29511084.03
3997	29511084.03
3998	29509346.12
3999	29509214.44
4000	29509205.75
4001	29509205.75
4002	29505424.24
4003	29505418.45
4004	29505142.02
4005	29505118.86
4006	29504742.56
4007	29504671.64
4008	29504535.59
4009	29504532.7
4010	29504487.83
4011	29504345.99
4012	29504341.65
4013	29504321.39
4014	29504314.15
4015	29504228.76
4016	29504169.41
4017	29504150.6
4018	29504086.92
4019	29504084.02
4020	29504085.47
4021	29503942.18
4022	29503774.29
4023	29503576
4024	29503557.18
4025	29489608.4
4026	29489602.6
4027	29489601.16
4028	29488500.61
4029	29488499.16
4030	29488493.37
4031	29488478.89
4032	29488473.09
4033	29488461.51
4034	29488394.89
4035	29488279.04
4036	29488271.8
4037	29488267.46
4038	29488135.68
4039	29488122.65
4040	29488045.9
4041	29488047.34
4042	29488038.65
4043	29488028.52
4044	29488025.62
4045	29488024.17
4046	29488016.93
4047	29488014.04
4048	29488012.59
4049	29488011.14
4050	29488006.8
4051	29488003.9
4052	29487999.55
4053	29487563.66
4054	29480032.25
4055	29480032.25
4056	29480029.35
4057	29480027.91
4058	29478647.42
4059	29478479.38
4060	29478479.38
4061	29476149.93
4062	29476122.4
4063	29476106.47
4064	29476103.57
4065	29476091.98
4066	29476078.94
4067	29476076.04
4068	29475848.59
4069	29475818.17
4070	29475816.72
4071	29475818.17
4072	29471628.11
4073	29471628.11
4074	29471626.67
4075	29471625.22
4076	29471328.18
4077	29471267.32
4078	29471168.79
4079	29471167.35
4080	29471168.79
4081	29471154.3
4082	29471154.3
4083	29470984.78
4084	29470771.77
4085	29470737
4086	29470677.59
4087	29470526.89
4088	29470515.3
4089	29470510.96
4090	29470508.06
4091	29470508.06
4092	29470499.36
4093	29470495.02
4094	29468779.35
4095	29468775
4096	29468773.55
4097	29468770.65
4098	29468240.28
4099	29468238.83
4100	29451193.79
4101	29450905.25
4102	29450313.66
4103	29450294.81
4104	29449820.65
4105	29449814.85
4106	29449814.85
4107	29449814.85
4108	29449811.95
4109	29449811.95
4110	29449809.05
4111	29449809.05
4112	29449806.15
4113	29449806.15
4114	29449742.35
4115	29449739.45
4116	29449739.45
4117	29449726.4
4118	29449722.05
4119	29449184.09
4120	29449165.24
4121	29444659.58
4122	29443773.45
4123	29443769.1
4124	29443767.65
4125	29443766.2
4126	29443767.65
4127	29443761.85
4128	29443760.4
4129	29443757.5
4130	29440964.06
4131	29440948.1
4132	29440945.2
4133	29440943.75
4134	29440943.75
4135	29438657.74
4136	29438659.19
4137	29438654.84
4138	29438654.84
4139	29438437.25
4140	29438421.3
4141	29438415.5
4142	29438415.5
4143	29438415.5
4144	29438411.14
4145	29437250.66
4146	29437250.66
4147	29437250.66
4148	29437249.21
4149	29437178.12
4150	29437166.52
4151	29437163.62
4152	29437160.72
4153	29437160.72
4154	29435701.33
4155	29435701.33
4156	29434833.79
4157	29434681.46
4158	29434680.01
4159	29434680.01
4160	29434674.21
4161	29434613.28
4162	29433927.06
4163	29433903.84
4164	29433902.39
4165	29433134.91
4166	29433105.89
4167	29433104.44
4168	29413292.32
4169	29413292.32
4170	29413287.97
4171	29413285.06
4172	29413272
4173	29413270.55
4174	29413270.55
4175	29412978.73
4176	29412977.28
4177	29412975.82
4178	29412913.4
4179	29412913.4
4180	29412911.94
4181	29412907.59
4182	29412843.71
4183	29412756.6
4184	29412753.69
4185	29412630.29
4186	29412601.25
4187	29412599.8
4188	29412601.25
4189	29412593.99
4190	29412505.43
4191	29412502.52
4192	29412499.62
4193	29411914.51
4194	29411844.82
4195	29411766.42
4196	29411763.52
4197	29410527.93
4198	29410413.22
4199	29410411.77
4200	29410411.77
4201	29410408.87
4202	29410408.87
4203	29410392.9
4204	29410385.64
4205	29410385.64
4206	29410385.64
4207	29410382.73
4208	29410382.73
4209	29410307.23
4210	29410305.78
4211	29410304.33
4212	29410304.33
4213	29410301.42
4214	29410288.35
4215	29410269.48
4216	29407504.8
4217	29407324.74
4218	29407324.74
4219	29407324.74
4220	29407008.18
4221	29407006.72
4222	29407005.27
4223	29406196.42
4224	29406176.09
4225	29406165.93
4226	29406167.38
4227	29406165.93
4228	29406163.02
4229	29406160.12
4230	29406158.67
4231	29406158.67
4232	29406158.67
4233	29406155.76
4234	29406154.31
4235	29405728.82
4236	29405640.24
4237	29405630.07
4238	29404058.75
4239	29404058.75
4240	29404058.75
4241	29404057.3
4242	29404055.85
4243	29404057.3
4244	29404019.54
4245	29403691.32
4246	29403669.54
4247	29403668.09
4248	29403514.14
4249	29403515.6
4250	29403514.14
4251	29403508.33
4252	29403509.79
4253	29403511.24
4254	29403509.79
4255	29403502.53
4256	29397448.7
4257	29397392.05
4258	29397342.66
4259	29397230.81
4260	29397229.36
4261	29397217.74
4262	29397213.38
4263	29396128.26
4264	29396128.26
4265	29396123.9
4266	29395420.8
4267	29395401.92
4268	29395400.46
4269	29395397.56
4270	29395397.56
4271	29395388.84
4272	29395390.29
4273	29395388.84
4274	29393353.53
4275	29393325.93
4276	29392242.12
4277	29392231.95
4278	29391713.27
4279	29391647.89
4280	29391644.98
4281	29391643.53
4282	29391644.98
4283	29391643.53
4284	29391643.53
4285	29391642.08
4286	29391640.63
4287	29391637.72
4288	29391639.17
4289	29391636.27
4290	29391636.27
4291	29391636.27
4292	29391631.91
4293	29391629
4294	29391629
4295	29391629
4296	29391629
4297	29391627.55
4298	29391629
4299	29391624.64
4300	29391607.21
4301	29391594.13
4302	29391592.68
4303	29391592.68
4304	29391592.68
4305	29391358.76
4306	29391091.43
4307	29388675.13
4308	29388675.13
4309	29388672.22
4310	29388608.29
4311	29388595.21
4312	29388561.79
4313	29388561.79
4314	29388518.2
4315	29388515.29
4316	29388513.84
4317	29388512.39
4318	29388502.22
4319	29388451.36
4320	29388441.19
4321	29388404.86
4322	29388403.41
4323	29388403.41
4324	29388401.96
4325	29388396.14
4326	29384939.14
4327	29384936.23
4328	29384936.23
4329	29384936.23
4330	29384705.17
4331	29384705.17
4332	29384703.71
4333	29382334.85
4334	29382333.4
4335	29381667.75
4336	29381627.06
4337	29381621.25
4338	29381618.34
4339	29381589.27
4340	29381502.07
4341	29381499.16
4342	29381491.9
4343	29381452.65
4344	29381436.67
4345	29381436.67
4346	29381430.85
4347	29381432.31
4348	29381427.95
4349	29381429.4
4350	29381427.95
4351	29381352.37
4352	29381350.92
4353	29381345.1
4354	29380112.59
4355	29380109.69
4356	29380105.33
4357	29380103.87
4358	29380098.06
4359	29380098.06
4360	29376422.03
4361	29376362.43
4362	29376359.52
4363	29367972.25
4364	29367967.89
4365	29367959.16
4366	29367848.65
4367	29367573.83
4368	29367541.84
4369	29366499.25
4370	29366497.79
4371	29366499.25
4372	29366121.17
4373	29366073.18
4374	29366065.91
4375	29366055.73
4376	29366048.46
4377	29366015.02
4378	29366012.11
4379	29366012.11
4380	29363334.88
4381	29361474.79
4382	29361466.06
4383	29361461.7
4384	29361150.46
4385	29361115.55
4386	29361112.65
4387	29361109.74
4388	29361099.56
4389	29361051.56
4390	29361038.47
4391	29361025.38
4392	29361013.75
4393	29337276.99
4394	29337268.26
4395	29337077.58
4396	29336948.03
4397	29336255.16
4398	29336253.7
4399	29335397.78
4400	29335397.78
4401	29335396.32
4402	29335313.35
4403	29335304.61
4404	29335297.33
4405	29335295.88
4406	29332183.47
4407	29332026.24
4408	29332018.96
4409	29322857.37
4410	29322790.38
4411	29322780.19
4412	29322484.55
4413	29322066.59
4414	29322063.68
4415	29322063.68
4416	29322062.22
4417	29322060.76
4418	29322012.7
4419	29322009.79
4420	29320748.57
4421	29320734.01
4422	29320734.01
4423	29320732.55
4424	29320716.53
4425	29320713.62
4426	29320713.62
4427	29320690.32
4428	29320687.41
4429	29320687.41
4430	29320684.49
4431	29320684.49
4432	29316319.32
4433	29316178.03
4434	29307267.93
4435	29307129.51
4436	29307119.31
4437	29307100.37
4438	29305487.34
4439	29305485.88
4440	29305475.68
4441	29305474.22
4442	29305464.02
4443	29298754.48
4444	29298744.28
4445	29298723.87
4446	29298718.04
4447	29298624.76
4448	29298620.39
4449	29298618.93
4450	29298617.48
4451	29298611.65
4452	29298608.73
4453	29298416.34
4454	29288633.34
4455	29288037.02
4456	29287755.61
4457	29287752.7
4458	29286363.15
4459	29286170.68
4460	29286164.85
4461	29286163.39
4462	29258597.74
4463	29258597.74
4464	29258596.28
4465	29258593.36
4466	29256109.2
4467	29255246.55
4468	29255246.55
4469	29255243.63
4470	29254151.78
4471	29254140.1
4472	29254137.18
4473	29254137.18
4474	29254125.51
4475	29254125.51
4476	29254102.15
4477	29254091.93
4478	29254090.47
4479	29254040.84
4480	29254037.92
4481	29252019.06
4482	29250442.4
4483	29250440.94
4484	29250429.27
4485	29249870.12
4486	29249870.12
4487	29249862.82
4488	29249642.37
4489	29249582.51
4490	29249071.52
4491	29249071.52
4492	29249061.3
4493	29249059.84
4494	29249042.32
4495	29249033.56
4496	29249029.18
4497	29248107.93
4498	29248107.93
4499	29248105.01
4500	29248103.55
4501	29248102.09
4502	29248078.73
4503	29248078.73
4504	29248075.81
4505	29248075.81
4506	29248008.65
4507	29247964.84
4508	29247960.46
4509	29247960.46
4510	29247904.98
4511	29247902.06
4512	29247704.96
4513	29247704.96
4514	29247694.74
4515	29247659.7
4516	29247497.63
4517	29247496.17
4518	29247491.79
4519	29247484.49
4520	29247475.73
4521	29244285.35
4522	29244276.59
4523	29244149.55
4524	29244148.09
4525	29244145.17
4526	29244139.33
4527	29244133.48
4528	29244126.18
4529	29244120.34
4530	29244118.88
4531	29244113.04
4532	29243504.12
4533	29243346.42
4534	29243296.77
4535	29243298.23
4536	29243299.69
4537	29242776.91
4538	29242773.99
4539	29242759.39
4540	29242680.53
4541	29242649.87
4542	29242638.18
4543	29242638.18
4544	29242332.98
4545	29242312.54
4546	29242314
4547	29242280.41
4548	29225465.95
4549	29225442.57
4550	29225439.65
4551	29225430.88
4552	29225429.42
4553	29225407.5
4554	29223057.87
4555	29223057.87
4556	29222983.35
4557	29222977.5
4558	29220458.15
4559	29220450.85
4560	29220450.85
4561	29220447.93
4562	29220415.77
4563	29220407.01
4564	29220401.16
4565	29220399.7
4566	29220399.7
4567	29220395.31
4568	29220335.4
4569	29220333.94
4570	29220314.94
4571	29219951.04
4572	29219951.04
4573	29219932.05
4574	29219929.12
4575	29219910.12
4576	29219905.74
4577	29219904.28
4578	29219904.28
4579	29217595.13
4580	29217593.67
4581	29217593.67
4582	29217593.67
4583	29217584.9
4584	29217584.9
4585	29217580.52
4586	29217583.44
4587	29217576.13
4588	29217577.59
4589	29217574.67
4590	29217571.75
4591	29217571.75
4592	29217524.98
4593	29217410.98
4594	29217410.98
4595	29217410.98
4596	29215708.22
4597	29214622.2
4598	29214616.35
4599	29214616.35
4600	29214607.58
4601	29214606.12
4602	29214557.88
4603	29214557.88
4604	29214557.88
4605	29214557.88
4606	29214489.18
4607	29214487.72
4608	29214484.8
4609	29214483.34
4610	29214345.94
4611	29214341.55
4612	29214315.24
4613	29214313.78
4614	29213404.58
4615	29213403.12
4616	29213403.12
4617	29213403.12
4618	29213401.66
4619	29213395.81
4620	29213392.89
4621	29213391.43
4622	29213389.97
4623	29212625.46
4624	29212616.69
4625	29212609.38
4626	29212575.76
4627	29212571.37
4628	29212559.68
4629	29212559.68
4630	29212556.75
4631	29211752.76
4632	29211624.11
4633	29211622.65
4634	29211526.17
4635	29211359.52
4636	29211356.6
4637	29211356.6
4638	29211352.21
4639	29211350.75
4640	29211344.9
4641	29211343.44
4642	29211340.52
4643	29211178.25
4644	29211175.32
4645	29211173.86
4646	29206184.09
4647	29206182.63
4648	29206182.63
4649	29206184.09
4650	29206169.47
4651	29206166.55
4652	29205129.89
4653	29205131.35
4654	29205126.96
4655	29205119.65
4656	29205118.19
4657	29205115.27
4658	29205115.27
4659	29203821.22
4660	29203816.83
4661	29203803.67
4662	29203803.67
4663	29203800.75
4664	29203799.28
4665	29203758.34
4666	29203717.4
4667	29200096.67
4668	29200096.67
4669	29200098.13
4670	29200096.67
4671	29200073.27
4672	29200064.5
4673	29200063.04
4674	29200058.65
4675	29200060.11
4676	29200055.72
4677	29199678.42
4678	29199625.77
4679	29177017.88
4680	29177014.95
4681	29177013.49
4682	29176995.93
4683	29176960.8
4684	29175817.72
4685	29175795.77
4686	29175681.6
4687	29175604.03
4688	29175604.03
4689	29175601.1
4690	29175595.25
4691	29175593.79
4692	29175535.24
4693	29175535.24
4694	29175533.78
4695	29174841.46
4696	29174842.92
4697	29174841.46
4698	29174838.53
4699	29174841.46
4700	29174838.53
4701	29163016.88
4702	29163012.48
4703	29129250.09
4704	29129087.36
4705	29129075.63
4706	29122583.53
4707	29122511.68
4708	29122510.21
4709	29122303.46
4710	29122300.53
4711	29122199.35
4712	29122115.77
4713	29110951.88
4714	29110926.95
4715	29110894.67
4716	29110893.21
4717	29108582.75
4718	29108556.34
4719	29108554.87
4720	29108551.94
4721	29108528.47
4722	29107954.86
4723	29107928.45
4724	29107919.65
4725	29107271.2
4726	29107268.27
4727	29107262.4
4728	29107260.93
4729	29107260.93
4730	29107237.46
4731	29107234.53
4732	29107200.78
4733	29107187.58
4734	29106898.56
4735	29106895.63
4736	29106895.63
4737	29106894.16
4738	29106521.51
4739	29106520.05
4740	29106517.11
4741	29104774.12
4742	29104772.65
4743	29104769.72
4744	29103446.27
4745	29103446.27
4746	29103362.63
4747	29103355.29
4748	29103267.26
4749	29103258.45
4750	29103256.99
4751	29103255.52
4752	29103256.99
4753	29103255.52
4754	29102816.8
4755	29102715.55
4756	29102381
4757	29102379.54
4758	29102378.07
4759	29102376.6
4760	29102373.67
4761	29102375.13
4762	29102373.67
4763	29102348.72
4764	29102138.89
4765	29102137.43
4766	29102066.99
4767	29102065.53
4768	29102064.06
4769	29102064.06
4770	29102062.59
4771	29101629.72
4772	29101466.84
4773	29101466.84
4774	29101458.04
4775	29101441.9
4776	29101421.35
4777	29091911.19
4778	29091908.25
4779	29091908.25
4780	29089158.82
4781	29089141.21
4782	29089009.09
4783	29089007.62
